file,speaker,text
029197ea5e,51385,मनुष्यलाई पछि
031a3d4b3b,f4b4a,मनोनीत भएका थिए
0e6871064e,39640,मन्तरका यन्त्र नै
0f80e97bf5,fd362,मन्त्रद्वारा सिद्ध हुँदैन
08323d719c,63255,मन्त्रालयको भारतीय पुरातत्त्व
0cad48d8d0,30b96,मन्त्रालयमा वरिष्ठ आइएफएस
048c86148a,6a57a,मन्त्रालय रहेको थियो
0d3c40eb3a,73b5e,मन्त्रालयहरू मध्येको एक
0c58b12a9f,40e98,मन्त्री हुन्
0e90858ac1,b5ec7,मन्त्री हुन्
024d14d3e8,8478c,मन्दिरको जताततै विभिन्न
0cf78889da,6a6e5,मन्दिरको तल्लो तल्लामा
0d3841f47b,2a5b1,मन्दिरको निर्माण गरे
0180cfda25,55c0f,मन्दिरको पश्चिम
02ba52c800,44559,मन्दिरको पूजाआजाको लागि
080f51ec89,6daf3,मन्दिरको बायाँ अर्थात्
073a200bf6,24945,मन्दिर निर्माणको लागि
01fde21749,f9558,मन्दिर बनाउने निश्‍चय
0fc50ca865,69801,मन्दिरमा गई महादेवको
00256cf417,8478c,मन्दिरमा चढाएको सामग्रीहरूबाट
0a85921e16,c89a6,मन्दिरमा तीनवटा हिन्दू
092feac765,1f1a9,मन्दिर रहेको छ
038c592ab4,41295,मन्दिर रहेको ठाउँ
01dff4463f,1ad64,मन्दिरलाई मानिन्छ
03ce6547ce,aeab9,मन्दिरहरूमध्ये एक हो
0bfb28a351,b5ec7,म पनि
06cb9ac9ae,6d96c,म फाँसी चढ्छु
0dee26c664,c57bb,म मर्न तयार छु
06b823b4a6,b1066,ममी ड्याडीसँग सिफलमा
0f4a0b208a,69801,म यहाँ बस्दिन
0f34135a4e,875d4,मर्दा अन्तिम संस्कारका
070d7380e6,61821,मर्यादित बनाउँछ
03dbd181d9,421cb,म लगायत धेरैलाई
044b58a385,e7c22,मल त्यागको समयमा
0c62c3314e,c89a6,मलमा रासायनिक क्रियाहरू
08f0e2e01d,59e9e,मलाई आज राजेश
0c661ba9e0,02e53,मलाई आज राजेश
0560fe1cbf,c2858,मलाई झन् अप्ठेरोमा
050681b00c,319a8,मलाई डोलीबाजा गरेर
08c0d9accc,e5d89,मलाई त अति
043be44d7e,3df82,मलाई त्यसपछि गाउँका
0bda6dfc7f,53027,मलाई त्यो प्रयोगकर्ताको
0a5294f856,e3a27,मलाई थाहा छैन
02dbe786a0,1ad64,मलाई थाहा थिएन
0e4175a116,7de40,मलाई बाटो दिनुपर्‍यो
0cee042f94,bda65,मलाई मानव अधिकारमाथि
048173be20,804c8,मलाई यी प्रयोगकर्ताहरूले
0c6cc7c684,a3872,मलाई यी प्रयोगकर्ताहरूले
03e5d62f63,40e98,मलाई युनिकोड र सही
0a62d4394f,7ea66,मलाई सन्देश
029a87ce5c,c46b5,मलाम नजानु भन्ने
0aa580504b,df933,मलामीलाई जाँड
0a139c54e8,882ce,मलुमजुवा जोरखर्क आदि
071f298d6d,18008,मल्खु भनिन्छ
0780e53627,31a35,मल्खु भनिन्छ
0b1d709c37,ceb25,मल्खे भनिन्छ
05fbff283e,4c228,मल्यालम थियो
03835a0160,e8f6f,मल्लकालदेखि थालनी भएको
09c0d95ae6,693c5,मल्लकालदेखि थालनी भएको
04976faf9c,5bc3b,मल्लले हरेक वर्ष
0e19083047,5d5fe,म विधवा
0e49df2c46,cbbed,मसान घाटबाट फर्केपछि मलामीलाई जाँड रक्सी मनग्गे खुवाइन्छ।
064794abeb,ce4af,मसिनो भुवाजस्तो देखिने
0b4c3fb31a,07f55,मसिनो भुवाजस्तो देखिने
0314a2804b,4dccf,मस्तिष्कलगायत अन्य प्रमुख
03d0aa7814,6c16b,महङ्गो दुवै किसिमका
0ec26f4634,5a5e7,महत्त्वपूर्ण घटकको
03d328b1d6,d2aac,महत्त्वपूर्ण ठाउँ हो
03e967f098,58428,महत्त्वपूर्ण परिवर्तन गरियो
061078cccb,ceb25,महत्त्वपूर्ण परिवर्तन गरियो
0904a9114e,12e6a,महत्त्व हुन्छ
01d13578b7,4c228,महत्वपूर्ण मानिँदै आएको
0b15faee86,b7116,महसुस गर्न सकिँदैन
027f7b88c3,aaf41,महसुस गर्न सक्छ
08a5c6e31a,d593e,महाकाय विशाल
0932146465,276bb,महातीर्थ भनिएको छ
088950d99e,4cefa,महातीर्थ हुनसक्छ
0756548a5b,84446,महात्मा गान्धी प्रसिद्ध
0ac45099a6,2f34a,महादेवको बाह्रवर्षे तपस्यामा
084c399dc4,bf3e7,महादेवको मन्दिर आफ्नो
0a3c7f6d25,3050a,महादेव मन्दिरमा पछिसम्म
0a077712e2,f0b26,महादेशीय प्लेटमा छ
0f20f0bbde,1a5c1,महानगर हुने
05ef62a763,df1f2,महानन्दा वन्यजीव अभयारण्य
08869aa92e,c06a7,महानिर्देशक समक्ष पठाइने छ
0cd2ea5cd5,839e7,महाभारत फेदिदेखि चुरे
04125d5f7e,be2ee,महाभारतमा यस युद्धलाई
01eee7e9f0,4dccf,महाभारतमा वर्णन गरे
01450a94b0,21ba4,महाभारत लेक तथा
06a19bc4e9,93014,महामारी फैलियो
0021f0bba3,a30f2,महाराजा भुपिन्दर सिंहले
0b0f12534b,3999a,महारानी भक्ताको मृत्यु
06781a1064,cfa65,महाराष्ट्रको औरङ्गाबाद स्थित
0fbbcadc3a,ba7f5,महाराष्ट्रको रामटेक स्थित
05dc1f13ec,4b140,महासन्धि अनुमोदन भएमा
09e2f61723,b70ea,महासन्धि पारित गरेको
0c77d606e2,68081,महासागरमा पाइने उड्ने
0fb6939fba,c7d7d,महासागर हो
030b1d95e3,e82ed,महिना बिताउनका लागि
0e4b66589e,ce4af,महिनाभरि सञ्चालन गरिने
06db523b0e,4db3f,महिना भित्रै नै
01dab77ae6,839e7,महिना भूमिगत
06a7fd2dc1,0e35f,महिनासम्म सो नाच
0c1f5d7326,aa10c,महिनौँदेखि खोजिरहेको थिएँ
0ab366f6ad,e71d4,महिलाको वास्तविक प्रजनन
0c7b0baef7,51385,महिला तथा बालबालिकालाई
0636c7bef7,c0b4e,महिला तथा बालबालिकाहरूको
02586a2bb9,45ef4,महिलारोप्य नगरमा अमरशक्ति
0084df7f44,c687c,महिलालाई परम्परागत मुस्लिम
0b631959a9,acf91,महिलाहरू व्यवसायी बन्ने
0dcf6d07c8,99942,महिलाहरू व्यवसायी बन्ने
0e1da5fd7a,fc62e,महोत्तरी निवासी
0d07b66d71,6fa0e,माइतीको डेरामा छिन्
0cc5c18218,ba807,माइतीको माया पनि
06aca31164,b77af,माओवादी नेता
0596cce780,ba807,माओवादी पनि आन्दोलनमा
075dbbab4e,7470e,माओवादीसित पनि
0da8f4c02d,c69a8,मागका रूपमा इतिहासकारहरूले
007055aacf,b1c95,माग गर्नेछ
0aa1b708a4,09e5c,माग धेरै छ
0eb24a1ebd,d241a,मागहरू मान्न भारत
09f1b54157,62e53,मा घोडेदेखि पोलो
09057a6239,68a9f,माछागढ पर्छ
03269f69fa,875d4,माछा ज्यादै नुनिलो पानीमा
0528ca894f,abc37,माछा पनि छ
067dea5db7,e7c22,माछा पर्दछ
0dca9c8ba6,d26e5,माछालाई टर्चवाला
0888c9833c,cfa65,माछाले फुल्काद्वारा
0e149baad8,370bf,माछा सबैभन्दा सानो
065622bc2a,0a094,माछासँगै टाँसिन्छ
048346f910,41295,माटो पियारो
00f9d2ea47,9f669,माटो बढी मात्रामा पाइन्छ
0599b2988f,bc051,माटो र पानीमा
08dc129a03,07f55,माटोले पुर्ने गरिन्छ
001f4eb960,41b2c,माडी भनिन्छ
087834e1c4,c69a8,माडेलको नियमहरूको
0453d73b6a,23888,माता कोपिला अधिकारीको
0429dadf37,7ef78,मातृत्वको आदर
09a322d56d,d2aac,मातृभाषा बङ्गाली बोल्न
0d734117a9,6a6d1,मातृभाषा होइन साथै
016568d777,92003,मात्र गरेनन्
08ab8ef33e,ba807,मात्र नभएर सबैको
01810d6045,6fa0e,मात्र भयो
0e29158599,95635,मात्र रहेको खलङ्गामा
0e3765a1e2,6fa0e,मात्र हिंसा हो
025f4d1619,7f9c6,मात्र हैन
0c4e38e537,1a5c1,मात्रामा इस्लाम जैन
0917a72a1f,8272f,मात्रामा नै हुन्छ
0e7385fc3c,aec4a,मात्रामा नै हुन्छ
024669f2b1,41295,मात्रामा रहेका छन्
0c37227584,7fda9,मात्रा सर्वदा
0620aee9b5,5f02c,माथि उठ्दछन्
0e7eca0359,d0cd7,माथि उनको विरोधीहरूले
050e0825f7,6d3f9,माथि उल्लेखित लेखहरू
03c6520773,a2ab6,माथि केही भनिएकोबाट
05340c2b74,8478c,माथि रङ्गीन सिरको
091d567983,5df8e,मा दलाइ लामाद्वारा
00b237b81a,0e059,माधव कवीन्द्र भट्टाचार्यले
